,구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
111,공중화장실,가락공원1(관리동) 화장실,서울특별시 송파구 양재대로64길 42,서울특별시 송파구 가락동 37,N,2,3,1,0,0,0,2,1,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.494547,127.120977,2018.2.20
112,공중화장실,가락공원2 (족구장) 화장실,서울특별시 송파구 양재대로64길 42,서울특별시 송파구 가락동 37,N,3,3,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.522699,127.126848,2018.2.20
113,공중화장실,백토공원 화장실,서울특별시 송파구 양재대로72길 47-8,서울특별시 송파구 오금동 6,N,2,3,1,0,0,0,2,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.497353,127.146493,2018.2.20
114,간이화장실,상록(현충),,서울특별시 동작구 사당동 산12-2,Y,1,0,0,0,0,0,1,0,0,서울특별시 동작구청,,상시,,37.49275536,126.9732139,2018.2.19
115,공중화장실,훼미리공원 화장실,서울특별시 송파구 중대로4길 8,서울특별시 송파구 문정동 150-5,N,2,2,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3380,상시,,37.496575,127.147079,2018.2.20
116,공중화장실,오금공원1(관리동) 화장실,서울특별시 송파구 동남로23가길 20-15,서울특별시 송파구 오금동 51,N,3,2,1,0,0,0,6,1,1,서울특별시 송파구청,02-2147-3380,상시,,37.49565,127.147734,2018.2.20
117,공중화장실,오금공원2(테니스장) 화장실,서울특별시 송파구 동남로23가길 20-15,서울특별시 송파구 오금동 51,N,2,3,1,0,1,0,6,1,1,서울특별시 송파구청,02-2147-3380,상시,,37.496022,127.147489,2018.2.20
118,공중화장실,오금공원3(스케이트장) 화장실,서울특별시 송파구 동남로23가길 20-15,서울특별시 송파구 오금동 51,N,2,2,1,0,1,0,6,1,1,서울특별시 송파구청,02-2147-3380,상시,,37.495253,127.149206,2018.2.20
119,공중화장실,건너말 공원 화장실,서울특별시 송파구 중대로10길 29,서울특별시 송파구 가락동 110,N,2,2,1,0,0,0,2,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.494576,127.150533,2018.2.20
120,공중화장실,개롱공원1(관리동) 화장실,서울특별시 송파구 동남로 178,서울특별시 송파구 가락동 195,N,1,3,1,0,0,0,1,1,1,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.478614,127.11909,2018.2.20
121,공중화장실,개롱공원2(놀이터) 화장실,서울특별시 송파구 오금로44길 61,서울특별시 송파구 가락동 195,N,2,3,1,0,0,0,5,1,1,서울특별시 송파구청,02-2147-3380,상시,,37.502725,127.108952,2018.2.20
122,공중화장실,목련공원 화장실,서울특별시 송파구 동남로24길 25,서울특별시 송파구 오금동 156,N,2,3,1,0,0,0,3,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.502822,127.09856,2018.2.20
123,공중화장실,누에머리공원 화장실,서울특별시 송파구 동남로30길 29,서울특별시 송파구 오금동 110,N,1,2,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3380,상시,,37.50359,127.092203,2018.2.20
124,공중화장실,두댐이공원 화장실,서울특별시 송파구 문정로 83,서울특별시 송파구 문정동 2,N,2,2,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3380,상시,,37.51232,127.12552,2018.2.20
125,공중화장실,거여공원 화장실,서울특별시 송파구 오금로51길 20,서울특별시 송파구 거여동 11,N,2,3,1,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3380,상시,,37.512589,127.113957,2018.2.20
126,공중화장실,마천공원 화장실,서울특별시 송파구 성내천로23길 12,서울특별시 송파구 마천동 11,N,1,3,1,0,0,0,4,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.510673,127.1208,2018.2.20
127,공중화장실,연화공원 화장실,서울특별시 송파구 새말로15길 17-5,서울특별시 송파구 문정동 92,N,2,3,1,0,0,0,3,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.511115,127.111104,2018.2.20
128,공중화장실,송파근린공원 화장실,서울특별시 송파구 송파대로42길 29,서울특별시 송파구 송파동 113,N,1,2,1,0,0,0,1,1,0,서울특별시 송파구청,02-2147-3380,상시,,37.513018,127.113536,2018.2.20
129,공중화장실,풍납공원 화장실,서울특별시 송파구 천호대로 992,서울특별시 송파구 풍납동 70-32,N,2,2,1,0,0,0,4,0,0,서울특별시 송파구청,02-2147-3380,상시,,37.491231,127.115341,2018.2.20
130,공중화장실,천마산공원(안전공원) 화장실,서울특별시 송파구 성내천로35길 53,서울특별시 송파구 마천동 산1-10,N,1,2,1,0,0,0,1,1,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.510249,127.125713,2018.2.20
131,공중화장실,천마산공원(축구장) 화장실,서울특별시 송파구 성내천로35길 53,서울특별시 송파구 마천동 산1-10,N,1,2,1,0,0,0,2,1,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.497048,127.148186,2018.2.20
132,공중화장실,장지근린공원 화장실,서울특별시 송파구 장지동 851,서울특별시 송파구 장지동 851,N,1,4,1,0,0,0,4,1,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.526728,127.113524,2018.2.20
133,공중화장실,동남권유통단지 화장실,서울특별시 송파구 문정동 625,서울특별시 송파구 문정동 625,N,2,4,1,0,0,0,4,1,0,서울특별시 송파구청,02-2147-3380,"정시(09:00~18:00, 평일만)",,37.526397,127.114103,2018.2.20
134,공중화장실,중소기업정보관 화장실,서울특별시 송파구 올림픽로 8,서울특별시 송파구 잠실동 50-3,N,4,3,0,0,0,0,5,1,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.501848,127.127586,2018.2.20
135,공중화장실,장미 화장실,서울특별시 송파구 신천동 6,서울특별시 송파구 신천동 6,N,1,2,1,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.508532,127.076905,2018.2.20
136,공중화장실,마천 공중화장실,서울특별시 송파구 성내천로32길 24-1,서울특별시 송파구 마천동 125-13,N,1,1,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.518096,127.100639,2018.2.20
137,공중화장실,산성 화장실,서울특별시 송파구 감이남로 6-1,서울특별시 송파구 마천동 277-30,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.477614,127.124945,2018.2.20
138,공중화장실,제2거여 재래식,서울특별시 송파구 마천로 272,서울특별시 송파구 거여동 181-3,N,1,0,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.493211,127.136363,2018.2.20
139,공중화장실,제3거여 재래식,서울특별시 송파구 거마로16길 9,서울특별시 송파구 거여동 181-415,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.506316,127.106633,2018.2.20
140,공중화장실,제4거여 재래식,서울특별시 송파구 거마로10가길 16,서울특별시 송파구 거여동 181-622,N,1,0,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.504578,127.138421,2018.2.20
141,공중화장실,제5거여 재래식,서울특별시 송파구 마천로46길 12-1,서울특별시 송파구 거여동 181-639,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.509823,127.131592,2018.2.20
142,공중화장실,제6거여 재래식,서울특별시 송파구 마천로50길 8,서울특별시 송파구 거여동 202-78,N,1,0,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.471111,127.126154,2018.2.20
143,개방화장실,신도빌딩,서울특별시 송파구 중대로 215,서울특별시 송파구 가락동 10,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.50651,127.120568,2018.2.20
144,개방화장실,가윤빌딩,서울특별시 송파구 송이로 155,서울특별시 송파구 가락동 124-4,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.485902,127.132431,2018.2.20
145,개방화장실,세신타운,서울특별시 송파구 양산로 12,서울특별시 송파구 거여동 293-1,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.500049,127.147784,2018.2.20
146,개방화장실,㈜송파상운-취약지역,서울특별시 송파구 성내천로63길 5-5,서울특별시 송파구 마천동 330-2,N,0,2,0,0,0,0,0,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.500054,127.143131,2018.2.20
147,개방화장실,로데오 상점가-취약지역,서울특별시 송파구 동남로 110,서울특별시 송파구 문정동 29-24,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.493745,127.144305,2018.2.20
148,개방화장실,현윤빌딩,서울특별시 송파구 동남로 102,서울특별시 송파구 문정동 42-6 2층,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.492985,127.149482,2018.2.20
149,개방화장실,향군회관A동,서울특별시 송파구 올림픽로35길 123,서울특별시 송파구 신천동 7-29,N,2,3,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.495843,127.124748,2018.2.20
150,간이화장실,학수(현충),,서울특별시 동작구 사당동 산22-16,N,1,1,0,0,0,0,1,0,0,서울특별시 동작구청,,상시,,37.49267079,126.9666373,2018.2.19
151,개방화장실,현대드림밸리빌딩,서울특별시 송파구 오금로11길 11-8,서울특별시 송파구 방이동 34-2,N,2,3,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.492385,127.127344,2018.2.20
152,개방화장실,대우유토피아,서울특별시 송파구 올림픽로 336,서울특별시 송파구 방이동 22,N,1,2,1,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.514685,127.114194,2018.2.20
153,개방화장실,동성빌딩,서울특별시 송파구 오금로11길 14,서울특별시 송파구 방이동 64-1,N,1,2,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.53595,127.116069,2018.2.20
154,개방화장실,세기빌딩,서울특별시 송파구 오금로 111,서울특별시 송파구 방이동 66-2,N,3,5,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.527742,127.113877,2018.2.20
155,개방화장실,삼성디지탈프라자,서울특별시 송파구 오금로 218,서울특별시 송파구 송파동 147-6,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.491773,127.15561,2018.2.20
156,개방화장실,효창빌딩,서울특별시 송파구 올림픽로 100,서울특별시 송파구 잠실동 181-3,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.50275,127.128389,2018.2.20
157,개방화장실,성진빌딩,서울특별시 송파구 올림픽로 98,서울특별시 송파구 잠실동 181-2,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.514602,127.106541,2018.2.20
158,개방화장실,삼성생명빌딩,서울특별시 송파구 올림픽로 633,서울특별시 송파구 풍납동 473-5,N,3,3,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.500471,127.135467,2018.2.20
159,개방화장실,현대파크빌상가빌딩,서울특별시 송파구 중대로 178,서울특별시 송파구 가락동 147-2,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.493971,127.155076,2018.2.20
160,개방화장실,가락빌딩,서울특별시 송파구 오금로 310,서울특별시 송파구 가락동 8-2,N,3,3,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.505896,127.109766,2018.2.20
161,개방화장실,풍납지구대,서울특별시 송파구 토성로 64,서울특별시 송파구 풍납2동 403-11,N,1,1,0,0,0,0,1,0,0,송파경찰서,02-406-8113,상시,,37.514285,127.113892,2018.2.20
162,개방화장실,청호빌딩,서울특별시 송파구 송파대로 441,서울특별시 송파구 석촌동 174-12,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.522388,127.102967,2018.2.20
163,개방화장실,신우빌딩,서울특별시 송파구 가락로 114,서울특별시 송파구 석촌동 296-2,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.506227,127.131651,2018.2.20
164,개방화장실,세븐스타빌딩,서울특별시 송파구 올림픽로 111,서울특별시 송파구 잠실동 19-8,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.510861,127.110227,2018.2.20
165,개방화장실,민성빌딩,서울특별시 송파구 백제고분로 113,서울특별시 송파구 잠실동 222-5,N,1,2,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.499312,127.097053,2018.2.20
166,개방화장실,석촌레이크빌,서울특별시 송파구 송파대로 453,서울특별시 송파구 석촌동 184-7,N,2,2,0,0,0,0,3,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.504302,127.089021,2018.2.20
167,개방화장실,우진빌딩,서울특별시 송파구 가락로 214,서울특별시 송파구 송파동 147-1,Y,1,2,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,상시,,37.502383,127.094292,2018.2.20
168,개방화장실,아이티벤처타워,서울특별시 송파구 중대로 135,서울특별시 송파구 가락동 78,N,3,4,1,0,0,0,3,1,0,서울특별시 송파구청,02-2147-3281,상시,,37.475386,127.12757,2018.2.20
169,개방화장실,파크인수빌딩,서울특별시 송파구 백제고분로15길 7,서울특별시 송파구 잠실본동 230,N,2,3,1,0,0,0,2,1,0,서울특별시 송파구청,02-2147-3281,상시,,37.506586,127.080994,2018.2.20
170,개방화장실,향군타워B동,서울특별시 송파구 올림픽로35길 125,서울특별시 송파구 신천동 7-13,N,2,2,1,0,0,0,3,1,0,서울특별시 송파구청,02-2147-3281,상시,,37.503901,127.138156,2018.2.20
171,개방화장실,문산부인과,서울특별시 송파구 양재대로60길 3-13,서울특별시 송파구 가락동 94-3,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.502295,127.093303,2018.2.20
172,개방화장실,뉴스타트병원,서울특별시 송파구 송이로 76,서울특별시 송파구 가락동 159-7,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.494675,127.14849,2018.2.20
173,개방화장실,올림픽병원,서울특별시 송파구 백제고분로 283,서울특별시 송파구 석촌동 14-10,N,1,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.528724,127.116851,2018.2.20
174,개방화장실,서울병원,서울특별시 송파구 오금로 290,서울특별시 송파구 가락본동 2,N,2,2,0,0,0,0,2,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.495332,127.140812,2018.2.20
175,개방화장실,빠른병원,서울특별시 송파구 백제고분로 405,서울특별시 송파구 송파동 20-7,N,1,2,1,0,0,0,1,1,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.496936,127.148574,2018.2.20
176,개방화장실,한솔병원,서울특별시 송파구 송파대로 445,서울특별시 송파구 석촌동 174-13,N,1,1,0,0,0,0,1,0,0,서울특별시 송파구청,02-2147-3281,"정시(09:00~18:00, 평일만)",,37.49551,127.12175,2018.2.20
177,개방화장실,힘찬병원,서울특별시 송파구 백제고분로 407,서울특별시 송파구 송파동 20-8,N,0,2,1,0,0,0,1,1,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.50277,127.092538,2018.2.20
178,개방화장실,잠실중앙상가,서울특별시 송파구 올림픽로 203,서울특별시 송파구 잠실동 27-6,N,3,4,0,0,0,0,3,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.503592,127.103652,2018.2.20
179,개방화장실,올림픽프라자상가,서울특별시 송파구 양재대로 1222,서울특별시 송파구 방이동 89-11,N,2,3,0,0,0,0,3,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.502334,127.116708,2018.2.20
180,개방화장실,장미상가 A,서울특별시 송파구 신천로 45,서울특별시 송파구 신천동 7,N,2,3,0,0,0,0,3,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.506276,127.109292,2018.2.20
181,개방화장실,장미상가 B,서울특별시 송파구 신천로 45,서울특별시 송파구 신천동 7,N,2,2,0,0,0,0,3,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.502939,127.128084,2018.2.20
182,개방화장실,잠실지하 상가,서울특별시 송파구 올림픽로 265,서울특별시 송파구 잠실동,N,6,6,1,0,1,0,18,1,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.51459,127.114434,2018.2.20
183,개방화장실,갤러리아팰리스,서울특별시 송파구 올림픽로 212,서울특별시 송파구 잠실동 40,N,3,3,0,0,0,0,3,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.510961,127.123955,2018.2.20
184,개방화장실,아시아선수촌B동상가,서울특별시 송파구 올림픽로4길 17,서울특별시 송파구 잠실동 85,N,4,6,0,0,0,0,4,0,0,서울특별시 송파구청,,"정시(09:00~18:00, 평일만)",,37.520162,127.112274,2018.2.20
